,link,category,name,is_save
577,https://vkusvill.ru/goods/makarony-bantiki-v-slivochnom-souse-s-kuritsey-i-ovoshchami-84424.html,Готовая еда,макароны бантики в сливочном соусе с курицей и овощами,1
578,https://vkusvill.ru/goods/makarony-po-flotski-91487.html,Готовая еда,макароны по-флотски,1
579,https://vkusvill.ru/goods/makaroshki-po-flotski-83388.html,Готовая еда,макарошки по-флотски,1
580,https://vkusvill.ru/goods/mama-burger-klassicheskiy-43397.html,Готовая еда,мама бургер классический,1
581,https://vkusvill.ru/goods/mama-burger-s-golubym-syrom-i-vishnevym-varenem-43138.html,Готовая еда,мама бургер с голубым сыром и вишневым вареньем,1
582,https://vkusvill.ru/goods/miks-salat-s-orekhovym-sousom-263665.html,Готовая еда,микс-салат с ореховым соусом,1
583,https://vkusvill.ru/goods/syrniki-s-malinovym-varenem-94857.html,Готовая еда,сырники с малиновым вареньем,1
584,https://vkusvill.ru/goods/nabor-rollov-bonito-i-kaliforniya-kani-331943.html,Готовая еда,набор роллов бонито и калифорния кани,1
585,https://vkusvill.ru/goods/nabor-rollov-kanada-syake-i-kappa-maki-331946.html,Готовая еда,набор роллов канада сяке и каппа маки,1
586,https://vkusvill.ru/goods/ne-myasnaya-pita-v-belom-70042.html,Готовая еда,не мясная пита в белом,1
587,https://vkusvill.ru/goods/ovoshchnaya-yaichnitsa-s-cherri-sladkim-pertsem-i-lukom-93532.html,Готовая еда,овощная яичница с черри сладким перцем и луком,1
588,https://vkusvill.ru/goods/odzhakhuri-s-govyadinoy-93952.html,Готовая еда,оджахури с говядиной,1
589,https://vkusvill.ru/goods/okun-morskoy-zolotistyy-zharenyy-ves-97721.html,Готовая еда,окунь морской золотистый жареный вес,1
590,https://vkusvill.ru/goods/omlet-s-tomatami-i-motsarelloy-102082.html,Готовая еда,омлет с томатами и моцареллой,1
591,https://vkusvill.ru/goods/onigiri-kani-312622.html,Готовая еда,онигири кани,1
592,https://vkusvill.ru/goods/onigiri-s-file-ugrya-99887.html,Готовая еда,онигири с филе угря,1
593,https://vkusvill.ru/goods/onigiri-fish-312623.html,Готовая еда,онигири фиш,1
594,https://vkusvill.ru/goods/parfe-granola-s-golubikoy-klubnikoy-i-yogurtom-53266.html,Готовая еда,парфе-гранола с голубикой клубникой и йогуртом,1
595,https://vkusvill.ru/goods/parfe-granola-s-grecheskim-yogurtom-i-vishnevym-varenem-89302.html,Готовая еда,парфе-гранола с греческим йогуртом и вишневым вареньем,1
596,https://vkusvill.ru/goods/pasta-orzo-s-pesto-i-zapechennoy-kuritsey-95259.html,Готовая еда,паста орзо с песто и запеченной курицей,1
597,https://vkusvill.ru/goods/pasta-s-kurinym-farshem-v-tomatnom-souse-91106.html,Готовая еда,паста с куриным фаршем в томатном соусе,1
598,https://vkusvill.ru/goods/pasta-s-kuritsey-i-gribami-khalyal-91818.html,Готовая еда,паста с курицей и грибами халяль,1
599,https://vkusvill.ru/goods/pasta-s-sousom-pesto-i-vyalenymi-tomatami-khalyal-83083.html,Готовая еда,паста с соусом песто и вялеными томатами халяль,1
600,https://vkusvill.ru/goods/pasta-fuzilli-s-frikadelkami-iz-kuritsy-i-syrnym-sousom-580-g-95044.html,Готовая еда,паста фузилли с фрикадельками из курицы и сырным соусом,1
601,https://vkusvill.ru/goods/pelmeni-kurinye-v-slivochnom-souse-101853.html,Готовая еда,пельмени куриные в сливочном соусе,1
602,https://vkusvill.ru/goods/pelmeni-s-kuritsey-i-ukropom-62059.html,Готовая еда,пельмени с курицей и укропом,1
603,https://vkusvill.ru/goods/pikantnaya-risovaya-lapsha-s-govyadinoy-kafe-102470.html,Готовая еда,пикантная рисовая лапша с говядиной кафе,1
604,https://vkusvill.ru/goods/pirog-sloenyy-s-kuritsey-i-shpinatom-kafe-90563.html,Готовая еда,пирог слоеный с курицей и шпинатом кафе,1
605,https://vkusvill.ru/goods/pirozhok-postnyy-s-yablokom-100g-kafe-84974.html,Готовая еда,пирожок постный с яблоком  кафе,1
606,https://vkusvill.ru/goods/pitstsa-kaltsone-s-tomatami-syrom-i-provan-travami-kafe-92237.html,Готовая еда,пицца кальцоне с томатами сыром и прован травами кафе,1
607,https://vkusvill.ru/goods/pitstsa-myasnaya-s-sousom-barbekyu-93580.html,Готовая еда,пицца мясная с соусом барбекю,1
608,https://vkusvill.ru/goods/pitstsa-rimskaya-grusha-i-motsarella-s-syrnym-sousom-okhlazhdennaya-82241.html,Готовая еда,пицца римская груша и моцарелла с сырным соусом охлажденная,1
609,https://vkusvill.ru/goods/plov-po-uzbekski-s-govyadinoy-64459.html,Готовая еда,плов по-узбекски с говядиной,1
610,https://vkusvill.ru/goods/poke-gavayskiy-s-krevetkoy-400-g-sp-103480.html,Готовая еда,поке гавайский с креветкой  сп,1
611,https://vkusvill.ru/goods/poke-panaziatskiy-s-tuntsom-355-g-sp-103485.html,Готовая еда,поке паназиатский с тунцом сп,1
612,https://vkusvill.ru/goods/poke-s-lososem-365-g-sp-103482.html,Готовая еда,поке с лососем  сп,1
613,https://vkusvill.ru/goods/ponchiki-s-nachinkoy-iz-varenoy-sgushchenki-2-sht-83289.html,Готовая еда,пончики с начинкой из вареной сгущенки,1
614,https://vkusvill.ru/goods/ravioli-s-lososem-i-syrom-rikotta-400-g-30066.html,Замороженные продукты,равиоли с лососем и сыром рикотта,1
615,https://vkusvill.ru/goods/ris-dlya-sushi-150-gr-317972.html,Готовая еда,рис для суши р,1
616,https://vkusvill.ru/goods/roll-snezhnaya-kaliforniya-215-g-sp-103484.html,Готовая еда,ролл снежная калифорния  сп,1
617,https://vkusvill.ru/goods/roll-maki-tunets-120-g-sp-103476.html,Готовая еда,ролл маки тунец  сп,1
618,https://vkusvill.ru/goods/roll-nori-s-krevetkoy-99645.html,Готовая еда,ролл нори с креветкой,1
619,https://vkusvill.ru/goods/roll-nori-s-forelyu-i-tomatom-99347.html,Готовая еда,ролл нори с форелью и томатом,1
620,https://vkusvill.ru/goods/salat-griby-shiitake-po-koreyski-89894.html,Готовая еда,салат грибы шиитаке по-корейски,1
621,https://vkusvill.ru/goods/salat-legkiy-s-pechenymi-pertsami-i-zelenyu-90952.html,Готовая еда,салат легкий с печеными перцами и зеленью,1
622,https://vkusvill.ru/goods/salat-okinavskiy-73683.html,Готовая еда,салат окинавский,1
623,https://vkusvill.ru/goods/salat-olive-s-govyazhimi-shchechkami-ves-88194.html,Готовая еда,салат оливье с говяжьими щечками вес,1
624,https://vkusvill.ru/goods/salat-svezhest-khalyal-83284.html,Готовая еда,салат свежесть халяль,1
625,https://vkusvill.ru/goods/salat-tsezar-s-krevetkami-yaytsom-pashot-i-khrustyashchim-tostom-88402.html,Готовая еда,салат цезарь с креветками яйцом пашот и хрустящим тостом,1
626,https://vkusvill.ru/goods/salat-tsezar-s-kurinoy-grudkoy-gril-62855.html,Готовая еда,салат цезарь с куриной грудкой гриль,1
627,https://vkusvill.ru/goods/salat-iz-zapechennoy-svekly-s-syrom-feta-i-kinoa-kafe-24725.html,Готовая еда,салат из запеченной свеклы с сыром фета и киноа кафе,1
628,https://vkusvill.ru/goods/salat-iz-soevoy-sparzhi-s-ovoshchami-marinovannyy-po-koreyski-104308.html,Готовая еда,салат из соевой спаржи с овощами маринованный по-корейски,1
629,https://vkusvill.ru/goods/salat-kurinyy-bbq-66453.html,Готовая еда,салат куриный bbq,1
630,https://vkusvill.ru/goods/salat-s-ne-myasom-bbq-90426.html,Готовая еда,салат с не мясом bbq,1
631,https://vkusvill.ru/goods/salat-s-govyadinoy-morkovyu-po-koreyski-i-marinovannym-lukom-103997.html,Готовая еда,салат с говядиной морковью по-корейски и маринованным луком,1
632,https://vkusvill.ru/goods/salat-s-kinoa-pod-medovo-gorchichnym-sousom-263660.html,Готовая еда,салат с киноа под медово-горчичным соусом,1
633,https://vkusvill.ru/goods/salat-s-lososem-forelyu-raduzhnoy-lomtiki-svezhimi-ovoshchami-i-pechenym-pertsem-68114.html,Готовая еда,салат с лососем форелью радужной ломтики свежими овощами и печеным перцем,1
634,https://vkusvill.ru/goods/salat-s-ugrem-i-kinoa-263661.html,Готовая еда,салат с угрем и киноа,1
635,https://vkusvill.ru/goods/svinina-po-stroganovski-s-kartofelnym-pyure-103535.html,Готовая еда,свинина по-строгановски с картофельным пюре,1
636,https://vkusvill.ru/goods/set-kanagava-312620.html,Готовая еда,сет канагава,1
637,https://vkusvill.ru/goods/set-katana-258134.html,Готовая еда,сет катана,1
638,https://vkusvill.ru/goods/set-kioto-312619.html,Готовая еда,сет киото,1
639,https://vkusvill.ru/goods/set-mitsu-296289.html,Готовая еда,сет митсу,1
640,https://vkusvill.ru/goods/set-tempura-258139.html,Готовая еда,сет темпура,1
641,https://vkusvill.ru/goods/set-filadelfiya-258141.html,Готовая еда,сет филадельфия,1
642,https://vkusvill.ru/goods/set-khanami-312621.html,Готовая еда,сет ханами,1
643,https://vkusvill.ru/goods/set-khokku-296290.html,Готовая еда,сет хокку,1
644,https://vkusvill.ru/goods/slivochnoe-frikase-iz-kuritsy-so-sladkim-pertsem-i-otvarnoy-grechkoy-290-g-105498.html,Готовая еда,сливочное фрикасе из курицы со сладким перцем и отварной гречкой,1
645,https://vkusvill.ru/goods/stripsy-iz-kurinogo-file-s-chesnochnym-sousom-99181.html,Готовая еда,стрипсы из куриного филе с чесночным соусом,1
646,https://vkusvill.ru/goods/sup-kuksi-s-kuritsey-na-ovoshchnom-bulone-66458.html,Готовая еда,суп кукси с курицей на овощном бульоне,1
647,https://vkusvill.ru/goods/sup-ukha-s-semgoy-315244.html,Готовая еда,суп уха с семгой,1
648,https://vkusvill.ru/goods/sup-shurpa-s-govyadinoy-315248.html,Готовая еда,суп шурпа с говядиной,1
649,https://vkusvill.ru/goods/sup-kurinaya-lapsha-s-yaytsom-88394.html,Готовая еда,суп куриная лапша с яйцом,1
650,https://vkusvill.ru/goods/sushi-sendvich-sifud-331727.html,Готовая еда,суши-сэндвич сифуд,1
